awards,name,station,genre,pr,dinner_budget,lunch_budget,rating,holiday,url,reserve_status,reserve_method,opening_time,geo_coordinates,telephone,address,num_review
,大勝軒 中野,中野駅 231m , ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,-,https://tabelog.com/tokyo/A1319/A131902/13001080/,予約不可,,,"35.703725480475796,139.6653427769039",03-3384-9234,東京都中野区中野3-33-13 第２ビル　１Ｆ,459
,孫鈴舎,東京駅 347m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.64,日曜日、祝日,https://tabelog.com/tokyo/A1302/A130201/13243959/,予約不可,,,"35.67828783871759,139.76551818435536",03-6273-4266,東京都千代田区丸の内1-10-9 ,431
,中華そば やま福,蒲田駅 251m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,-,https://tabelog.com/tokyo/A1315/A131503/13255856/,予約不可,,,"35.56199973877484,139.7133486832173",03-6424-8853,東京都大田区西蒲田7-64-1 ,415
,なんでんかんでん 西新宿店,新宿西口駅 144m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,-,https://tabelog.com/tokyo/A1304/A130401/13266893/,予約不可,,,"35.69474773868577,139.69841238456866",080-8809-1867,東京都新宿区西新宿7-9-15 新宿ダイカンプラザビズネス清田ビル 1F,401
,たいせい,亀有駅 229m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,月曜日、火曜日,https://tabelog.com/tokyo/A1324/A132403/13047375/,予約不可,,,"35.767981538687394,139.8495609852024",03-5697-7020,東京都葛飾区亀有5-47-1 菅井ビル 1F,377
,麺や 紀茂登,茅場町駅 172m , ラーメン・つけ麺(ラーメン),ミシュラン二つ星「紀茂登」のDNAを受け継ぎ、新しい価値観の麺とスープの世界に挑戦します,"￥2,000～￥2,999","￥2,000～￥2,999",3.64,,https://tabelog.com/tokyo/A1302/A130203/13287964/,予約可,ご予約の時間からご来店が15分以上遅れる場合は、ご案内まで長時間お待たせする場合があります。,,"35.679183238721954,139.78099708435354",不明の為情報お待ちしております,東京都中央区日本橋茅場町1-12-6 FF日本橋茅場町 1F,357
,らーめん藪づか,末広町駅 272m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,火曜日,https://tabelog.com/tokyo/A1311/A131101/13228288/,予約不可,,,"35.705076438702974,139.77303268462066",03-6284-2434,東京都台東区上野3-13-1 西武ビル1階,356
,麺尊RAGE 中野 腕刀,中野駅 336m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,-,https://tabelog.com/tokyo/A1319/A131902/13270574/,予約不可,,,"35.70877063866663,139.6662653847328",不明の為情報お待ちしております,東京都中野区中野5-55-3 ,349
,絢,調布市 , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,月曜日、火曜日,https://tabelog.com/tokyo/A1318/A131814/13154666/,予約不可,,,"35.6501190386796,139.59004158419384",03-3483-4056,東京都調布市入間町3-1-1 ,333
,ラーメン屋ジョン,武蔵関駅 129m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,水曜日,https://tabelog.com/tokyo/A1321/A132105/13215304/,予約不可,,,"35.72793413862631,139.57788678498835",03-6795-1984,東京都練馬区関町北4-1-7 ,325
,三代目 博多 だるま,台場駅 307m , ラーメン・つけ麺(ラーメン)、餃子,,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1313/A131306/13271860/,予約不可,,,"35.628036238752124,139.77367908384204",03-5500-3211,東京都港区台場1-7-1 アクアシティお台場 5F,305
,らーめん三極志,三河島駅 368m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.64,火曜日,https://tabelog.com/tokyo/A1324/A132401/13228015/,予約不可,,,"35.73040213868866,139.7785695848725",03-6875-9403,東京都荒川区東日暮里 6-10-1 東日暮里十番コープ 1F,294
,こえもん,日野駅 259m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,日曜日,https://tabelog.com/tokyo/A1329/A132903/13126400/,予約不可,,,"35.67809013860013,139.39629378461214",非公開,東京都日野市日野本町3-7-11 ,294
,大井町 立食い中華蕎麦 いりこ屋,大井町駅 84m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1315/A131501/13292645/,予約不可,,,"35.6075575644968,139.73546070814552",不明の為情報お待ちしております,東京都品川区東大井5-3-13 ,292
,平右衛門,東小金井駅 152m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,木曜日,https://tabelog.com/tokyo/A1325/A132501/13137685/,予約不可,,,"35.7005657386268,139.52484978474908",042-383-2822,東京都小金井市東町4-43-12 ,287
,室蘭ラーメン 雷文,町田市 , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,月曜日,https://tabelog.com/tokyo/A1327/A132701/13006030/,予約不可,,,"35.56088653869153,139.449514683391",042-722-5567,東京都町田市本町田973-16 ,283
,保谷 大勝軒,保谷駅 157m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,月曜日、日曜日,https://tabelog.com/tokyo/A1328/A132801/13121402/,予約不可,,,"35.747349923920616,139.56665618648833",03-3922-4030,東京都練馬区南大泉3-31-18 ,262
,本郷苑,本郷三丁目駅 224m , ラーメン・つけ麺(ラーメン)、中華料理、居酒屋,,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1310/A131004/13291561/,予約不可,,,"35.70547362483979,139.7606453371039",未開通,東京都文京区本郷2-26-9 1F,256
,麺や みかん,中目黒駅 357m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,水曜日,https://tabelog.com/tokyo/A1317/A131701/13295731/,予約不可,,,"35.64131589654783,139.69741687672982",080-3427-5555,東京都目黒区上目黒2-18-9 ,252
,九段 井さい,九段下駅 356m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,日曜日、祝日,https://tabelog.com/tokyo/A1309/A130906/13295841/,予約不可,,,"35.698476638699844,139.75005298457012",不明の為情報お待ちしております,東京都千代田区飯田橋2-5-1 SNビル,246
,そば～じゅ,都電雑司ケ谷駅 466m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1305/A130501/13286018/,予約不可,,,"35.72608316502126,139.71326489354507",不明の為情報お待ちしております,東京都豊島区南池袋2-13-10 キャッスル小林 1F,231
,中華そば 弥栄,西八王子駅 217m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.64,月曜日,https://tabelog.com/tokyo/A1329/A132904/13196346/,予約不可,,,"35.65811533858659,139.31390818446815",不明の為情報お待ちしております,東京都八王子市千人町2-3-3 ,213
,富士松,荒川遊園地前駅 157m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,水曜日,https://tabelog.com/tokyo/A1323/A132303/13188858/,予約不可,,,"35.75065223866872,139.7563778850927",不明の為情報お待ちしております,東京都荒川区西尾久7-19-6 ベルメゾンヤスダ 104,208
,ラーメンくれは,田無駅 663m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,月曜日、火曜日,https://tabelog.com/tokyo/A1328/A132801/13110328/,予約不可,,,"35.721942938618874,139.54258798495258",042-427-9772,東京都西東京市向台町1-2-42 ,207
,粉麺小屋,新中野駅 535m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1319/A131902/13247529/,予約不可,,,"35.69750583867656,139.6750080846129",03-3378-9292,東京都中野区本町3-32-17 ,198
,猫と月 chan mie noodles,西調布駅 261m , ラーメン・つけ麺(ラーメン),,-,-,3.64,水曜日、木曜日,https://tabelog.com/tokyo/A1326/A132601/13287084/,予約不可,,,"35.65507801745866,139.52859581798708",不明の為情報お待ちしております,東京都調布市上石原2-21-5 ,194
,豚骨 蒼翔,東高円寺駅 192m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1319/A131904/13297036/,予約不可,,,"35.69750203867186,139.66021558462324",不明の為情報お待ちしております,東京都杉並区和田3-60-10 ,188
,麺や 穂ころび,本郷三丁目駅 121m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,日曜日,https://tabelog.com/tokyo/A1310/A131004/13282349/,予約不可,,,"35.706476038698234,139.7609058846433",不明の為情報お待ちしております,東京都文京区本郷3-33-3 本郷ビル 1F,160
,中華そば ユー リー,北綾瀬駅 713m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,火曜日,https://tabelog.com/tokyo/A1324/A132403/13220191/,予約不可,,,"35.77683473867874,139.8400416852985",03-5697-5560,東京都足立区大谷田3-1-15 亀有ダイヤモンドマンション,159
,宮元製麺,江東区 , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),麺、スープ全て0から自家製！オリジナリティーのある新しい家系ラーメン！ご家族連れの方も◎,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1313/A131303/13282875/,予約不可,,,"35.67564783874314,139.84043048427617",03-6822-6202,東京都江東区東砂5-1-11 ジェイズクレイドル 1F,159
,ラーメン いいかお,庚申塚駅 73m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.64,月曜日,https://tabelog.com/tokyo/A1322/A132201/13247190/,,,,"35.73928543866768,139.73040598499608",,東京都豊島区巣鴨4-35-2 岩下ビル 1F,139
,中華蕎麦 麺ノ歌,武蔵小金井駅 336m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.64,-,https://tabelog.com/tokyo/A1325/A132501/13279118/,予約不可,,,"35.70392093861924,139.5077987847949",不明の為情報お待ちしております,東京都小金井市本町2-20-4 ,135
,手打ち麺処 好き酒師,武蔵新田駅 335m , ラーメン・つけ麺(ラーメン),,-,-,3.64,月曜日、木曜日、日曜日,https://tabelog.com/tokyo/A1317/A131716/13285956/,予約不可,,,"35.56491503876607,139.69161478326197",不明の為情報お待ちしております,東京都大田区矢口1-29-5 伊藤荘 1F,132
,麺屋 寛,杉並区 , ラーメン・つけ麺(ラーメン),,-,-,3.64,月曜日,https://tabelog.com/tokyo/A1318/A131806/13280855/,予約不可,,,"35.692397238662174,139.6196640846001",不明の為情報お待ちしております,東京都杉並区荻窪1-5-19 ,107
,駄目な隣人 新宿店,西武新宿駅 117m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(油そば・まぜそば),西武新宿駅1分◆素材からこだわる絶品のラーメンと土鍋ごはんを堪能♪テイクアウトもOK◎,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,-,https://tabelog.com/tokyo/A1304/A130401/13261715/,予約不可,,,"35.69515953868618,139.70051548457135",090-6935-4826,東京都新宿区歌舞伎町1-27-2 1F,1350
,中華料理 丸鶴,大山駅 418m , 中華料理、ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,日曜日,https://tabelog.com/tokyo/A1322/A132203/13142320/,予約不可,,,"35.74723853865239,139.69829628509893",03-3955-2209,東京都板橋区大山西町2-2 ,1139
,かおたんラーメンえんとつ屋 南青山店,乃木坂駅 553m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,日曜日,https://tabelog.com/tokyo/A1307/A130701/13001896/,予約不可,,,"35.66219103871445,139.7235311842222",03-3475-6337,東京都港区南青山2-34-30 ,974
,らーめん一郎,銀座駅 135m , ラーメン・つけ麺(ラーメン),,～￥999,～￥999,3.63,-,https://tabelog.com/tokyo/A1301/A130101/13203526/,予約不可,,,"35.67302493872067,139.76467858430277",03-6263-0916,東京都中央区銀座3-2-13 江戸常ビルＢ1Ｆ,917
,らぁめん冠尾,恵比寿駅 183m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(汁なし担々麺)、居酒屋,,～￥999,～￥999,3.63,-,https://tabelog.com/tokyo/A1303/A130302/13202652/,予約不可,,,"35.64787393871876,139.7085002840881",03-6416-5169,東京都渋谷区恵比寿西1-7-11 鈴木ビル 1F,857
,炭火焼濃厚中華そば 奥倫道,大門駅 157m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,-,https://tabelog.com/tokyo/A1314/A131401/13262013/,予約不可,,,"35.65662733872737,139.75299308414532",03-3438-0188,東京都港区芝大門2-1-18 GSハイム芝大門　1F,796
,麺や いま村,巣鴨駅 98m , ラーメン・つけ麺(ラーメン),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,-,https://tabelog.com/tokyo/A1323/A132301/13202793/,予約可,,,"35.73287053867485,139.74013408492448",03-6912-2968,東京都豊島区巣鴨1-13-3 福沢ビル 1F,744
,SHRIMP NOODLE 海老ポタ,新橋駅 174m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば)、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,-,https://tabelog.com/tokyo/A1301/A130103/13260266/,予約不可,,,"35.66634753872225,139.7563161842412",03-3593-6069,東京都港区新橋2-15-12 KLセントラルビル 1F,735
,鶏白湯麺 蔭山 高田馬場店,高田馬場駅 549m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺)、ラーメン・つけ麺(担々麺),,～￥999,～￥999,3.63,-,https://tabelog.com/tokyo/A1305/A130503/13146339/,予約不可,,,"35.711397238678785,139.70968128472893",03-6457-3160,東京都新宿区高田馬場1-4-18 ,698
,麺屋 翔 みなと,西新宿駅 261m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,-,-,3.63,-,https://tabelog.com/tokyo/A1304/A130401/13226749/,予約不可,,,"35.69299742968319,139.69533883522894",03-6304-5242,東京都新宿区西新宿1-26-2 新宿野村ビル B2F,664
,ひろちゃんラーメン!,池袋駅 341m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.63,-,https://tabelog.com/tokyo/A1305/A130501/13252038/,予約不可,,,"35.732786138665205,139.70968618494496",03-6914-2388,東京都豊島区西池袋1-39-1 宮田ビル 1F,655
,麺屋優光 銀座店,内幸町駅 392m , ラーメン・つけ麺(ラーメン),銀座駅徒歩4分！京都の出汁文化を発信する醤油ラーメン専門店,～￥999,～￥999,3.63,日曜日,https://tabelog.com/tokyo/A1301/A130101/13267778/,予約不可,,,"35.670200138721015,139.76011788427746",03-6264-6554,東京都中央区銀座7-3-13 ニューギンザビル1号館,649
,にしき之中華ソバ,池袋駅 100m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.63,月曜日,https://tabelog.com/tokyo/A1305/A130501/13279915/,予約不可,,,"35.73002933866701,139.70985398491703",03-6826-9424,東京都豊島区西池袋1-13-8 ,617
,灯花繚乱,四谷三丁目駅 390m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(担々麺),TRY優秀賞 宅麺.comお取り寄せラーメン・オブ・ザ・イヤー受賞 こだわりの京都食材使用,～￥999,～￥999,3.63,-,https://tabelog.com/tokyo/A1309/A130903/13202418/,予約可,,,"35.68735833869618,139.71637378448145",03-3357-2221,東京都新宿区四谷4-7 小林ビル1F,616
,支那そば晴弘,門前仲町駅 432m , ラーメン・つけ麺(ラーメン)、餃子、ラーメン・つけ麺(つけ麺),,"￥1,000～￥1,999","￥1,000～￥1,999",3.63,火曜日,https://tabelog.com/tokyo/A1313/A131303/13008015/,予約可,平日夜のみ予約可,,"35.670733938733505,139.80040888425458",03-3642-8037,東京都江東区富岡1-21-9 ,612
,らーめん 陸,上町駅 982m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(つけ麺),,～￥999,～￥999,3.63,木曜日,https://tabelog.com/tokyo/A1317/A131709/13009443/,予約不可,,,"35.63983363870097,139.63662938405727",03-5477-3841,東京都世田谷区桜3-8-13 パレス馬事公苑　１０１号,554
,ラーメン 宮郎,蒲田駅 327m , ラーメン・つけ麺(ラーメン)、ラーメン・つけ麺(油そば・まぜそば),【蒲田駅徒歩4分】全てオンリーワンのラーメン屋！！,～￥999,～￥999,3.63,日曜日,https://tabelog.com/tokyo/A1315/A131503/13209616/,予約不可,,,"35.56185933877467,139.71252148321645",03-3734-5573,東京都大田区西蒲田7-63-9 パブセブン 1F,536
